geo,geo.name,1990,1995,2000,2002,2003,2004,2005,2006,,,,,,,,,,
IND035,Andaman & Nicobar,2355,52258826869,2896,49091530925,3037,6453108853,,,,3318,628154759,,,,,,,,,,,
IND028,Andhra Pradesh,1182,46398726887,1386,37453801615,1785,65272918153,,,,2384,91213145344,,,,,,,,,,,
IND012,Arunachal Pradesh,1348,09638891607,1775,77454202665,1800,33004281572,,,,2155,6443829618,,,,,,,,,,,
IND018,Assam,1065,93727812184,1121,87898851877,1183,84666254575,,,,1479,43034260913,,,,,,,,,,,
IND010,Bihar,661,51496069551,521,152538669152,738,088010246355,,,,728,660731776263,,,,,,,,,,,
IND004,Chandigarh,3003,59955933143,4152,36201402305,5213,95577626824,,,,7415,99231867736,,,,,,,,,,,
IND022,Chhattisgarh,1407,90409731824,1426,64429261324,1932,40373496999,,,,2123,25384927713,,,,,,,,,,,
IND007,Delhi,3342,28217968977,3670,6312836411,5085,88090745194,,,,6733,34645331446,,,,,,,,,,,
IND030,Goa,3012,60366771569,3745,06454814087,5459,93031859776,,,,6190,14690220232,,,,,,,,,,,
IND024,Gujarat,1728,78519242488,2328,7294537665,2654,87581428076,,,,3731,95016768662,,,,,,,,,,,
IND006,Haryana,2162,66272689725,2265,18789457771,2801,83904476423,,,,3739,31867680828,,,,,,,,,,,
IND002,Himachal Pradesh,1477,70231173422,1710,8862530301,2227,07088807797,,,,2932,69383607757,,,,,,,,,,,
IND001,Jammu & Kashmir,914,550352761553,1338,66204761829,1514,80979744884,,,,1786,14118013697,,,,,,,,,,,
IND020,Jharkhand,1454,67069078054,1269,9903580578,1430,58696304738,,,,1765,28659151507,,,,,,,,,,,
IND029,Karnataka,1281,59744762774,1619,65381991265,2330,63390673884,,,,3063,79415606685,,,,,,,,,,,
IND032,Kerala,1327,13051403226,1683,89457542072,2103,44647751676,,,,3010,49250050687,,,,,,,,,,,
IND031,Lakshadweep,,,,,,,,,,,,,,,,,,
IND023,Madhya Pradesh,1206,54100116651,1321,35924861716,1441,44246553018,,,,1684,80870954417,,,,,,,,,,,
IND027,Maharashtra,1932,25119925141,2554,53356326283,2855,96607187277,,,,3956,75644867701,,,,,,,,,,,
IND014,Manipur,1011,67554209153,1116,98530486471,1380,07916842631,,,,1719,51063086688,,,,,,,,,,,
IND017,Meghalaya,1379,51248563471,1485,68810112015,1852,20583167585,,,,2388,01947051576,,,,,,,,,,,
IND015,Mizoram,1476,39102981957,1663,6213529111,1945,49413965309,,,,2435,01487789811,,,,,,,,,,,
IND013,Nagaland,1630,11662101564,1700,26956553943,2157,67359656792,,,,2748,34641625519,,,,,,,,,,,
IND021,Orissa,861,13289371292,1034,49831559556,1139,47738827725,,,,1557,88717975179,,,,,,,,,,,
IND034,Pondicherry,2156,73417828201,2102,77705307012,4388,14025566853,,,,6621,32287087959,,,,,,,,,,,
IND003,Punjab,2220,07338610833,2519,03129368407,2983,00406787879,,,,3703,39197589594,,,,,,,,,,,
IND008,Rajasthan,1289,65739437961,1403,35695178591,1623,35239902824,,,,2065,86321962701,,,,,,,,,,,
IND011,Sikkim,1638,03275502823,1682,777259518,1978,73433248635,,,,2711,55023889941,,,,,,,,,,,
IND033,Tamil Nadu,1524,47221449769,1951,62403965605,2574,70686579212,,,,3134,15178464319,,,,,,,,,,,
IND016,Tripura,913,412054049211,1085,51998810421,1789,47368290112,,,,2526,04791961323,,,,,,,,,,,
IND009,Uttar Pradesh,1008,35381353763,1034,03240969184,1138,26117333635,,,,1330,42748214945,,,,,,,,,,,
IND005,Uttranchal,1360,93416990733,1379,03125761448,1579,3913584299,,,,2448,10727154343,,,,,,,,,,,
IND019,West Bengal,1129,83277715029,1417,87572857136,1882,01184797022,,,,2566,44162134355,,,,,,,,,,,
IND,India,3178,64598541117,1535,13626360352,1862,43756251669,,,,2399,30853972676,,,,,,,,,,,
BRA001012,Acre,,,,4707,38766162688,5277,77820453649,6251,21430112576,6693,56220660081,7041,07862061132,,,,,,,,,,
BRA002027,Alagoas,,,,3370,53206271434,3804,89147269982,4324,35443002305,4688,24875825289,5163,94362844402,,,,,,,,,,
BRA001016,Amapa,,,,6199,64500125254,6219,90066761333,7026,17108330289,7334,93215795165,8543,07387671244,,,,,,,,,,
BRA001013,Amazonas,,,,7252,5806574435,8099,73804626324,9657,97425324797,10318,2957123809,11829,0564704113,,,,,,,,,,
BRA002029,Bahia,,,,4524,67402753412,5031,39646646392,5780,06139515106,6581,0449832049,6921,71456528125,,,,,,,,,,
BRA002023,Ceara,,,,3735,16392927484,4145,06699437251,4621,82438965254,5055,43439139285,5635,80440022222,,,,,,,,,,
BRA005053,Distrito Federal,,,,25746,5737160877,28282,4477073052,30991,4963000356,34514,7382975842,37599,9288568092,,,,,,,,,,
BRA003032,Espirito Santo,,,,8258,3842385408,9424,79441388343,11997,9443574986,13854,9066394004,15236,0160151373,,,,,,,,,,
BRA005052,Goias,,,,7078,40392781829,7936,90518749369,8718,0125640744,8992,02036417975,9962,19573710471,,,,,,,,,,
BRA002021,Maranhao,,,,2636,93152361188,3111,62523377214,3587,90378716015,4150,9476449484,4627,90356337046,,,,,,,,,,
BRA005051,Mato Grosso,,,,7928,05456867926,10347,2287467193,13444,5884575022,13365,0641785284,12350,1865278917,,,,,,,,,,
BRA005050,Mato Grosso do Sul,,,,7004,2355165259,8772,32767375176,9461,22324810755,9561,12148063033,10598,6059488743,,,,,,,,,,
BRA003031,Minas Gerais,,,,6903,95019666887,7936,71841123121,9335,97084636396,10013,7625372386,11027,7521966845,,,,,,,,,,
BRA001015,Para,,,,3917,96344364579,4448,01429678937,5191,51915197569,5612,31697937591,6240,90916093392,,,,,,,,,,
BRA002025,Paraiba,,,,3538,85920472094,3998,31746159503,4209,90061232782,4691,09378245028,5507,11430980496,,,,,,,,,,
BRA004041,Parana,,,,8944,80274302191,10935,4617020133,12079,826715366,12344,4370832138,13158,3580156609,,,,,,,,,,
BRA002026,Pernambuco,,,,4327,77638001218,4773,5305118629,5287,2867921101,5933,46316395386,6527,99114741686,,,,,,,,,,
BRA002022,Piaui,,,,2544,34438436339,2977,51395187423,3297,2391444614,3701,23933106853,4212,50811220272,,,,,,,,,,
BRA003033,Rio de Janeiro,,,,11543,2315537102,12513,5040327881,14663,819164022,16057,4005665975,17694,8772690936,,,,,,,,,,
BRA002024,Rio Grande do Norte,,,,4234,48686264701,4626,35631148321,5259,92295349223,5950,38235955202,6753,70416425737,,,,,,,,,,
BRA004043,Rio Grande do Sul,,,,10056,7851738549,11741,68215142,12850,0720591516,13298,0213131531,14309,9050690313,,,,,,,,,,
BRA001011,Rondônia,,,,5362,64220767807,6594,34358042125,7208,58570372291,8395,73653226847,8390,90446852537,,,,,,,,,,
BRA001014,Roraima,,,,6513,1201774273,7454,93023369831,7360,85006912877,8124,58221084185,9074,52057300964,,,,,,,,,,
BRA004042,Santa Catarina,,,,9969,46698316982,11764,476854534,13403,2915639248,14542,7914652997,15637,686932574,,,,,,,,,,
BRA003035,Sao Paulo,,,,13258,8412761484,14787,9909764339,16157,7863218905,17975,6133282826,19547,8588071766,,,,,,,,,,
BRA002028,Sergipe,,,,5059,87606936639,5718,3729078373,6289,39027683299,6823,60911092692,7560,15757185599,,,,,,,,,,
BRA001017,Tocantins,,,,4576,40973316118,5783,52503055039,6555,93778531399,6939,36696616753,7209,8726517722,,,,,,,,,,
BRA,Brazil,,,,,,,,12689,75343112,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
